t,gas_price,power_price,hydrogen_price,heat_demand,local_heat_demand,supply_temperature,return_temperature,solar_thermal_heat_profile,normalized_solar_thermal_heat_profile,normalized_pv_profile,heatpump_s1.delta_T_min,heatpump_s1.R,heatpump_s1.k,heatpump_s1.T_q,heatpump_s1.T_k,heatpump_s1.p1,heatpump_s1.p2,heatpump_s1.p3,heatpump_s1.p4,heatpump_s1.T1,heatpump_s1.T2,heatpump_s1.T3,heatpump_s1.T4,heatpump_s1.h1,heatpump_s1.h2,heatpump_s1.h3,heatpump_s1.h4,heatpump_s1.electrical_efficiency_compressor,heatpump_s1.n,heatpump_s1.z,heatpump_s2.delta_T_min,heatpump_s2.R,heatpump_s2.k,heatpump_s2.T_q,heatpump_s2.T_k,heatpump_s2.p1,heatpump_s2.p2,heatpump_s2.p3,heatpump_s2.p4,heatpump_s2.T1,heatpump_s2.T2,heatpump_s2.T3,heatpump_s2.T4,heatpump_s2.h1,heatpump_s2.h2,heatpump_s2.h3,heatpump_s2.h4,heatpump_s2.electrical_efficiency_compressor,heatpump_s2.n,heatpump_s2.z,chp_1.bin,chp_1.gas,chp_1.power,chp_1.heat,chp_1.co2,chp_1.waste_heat,chp_1.hydrogen,chp_1.natural_gas,chp_2.bin,chp_2.gas,chp_2.power,chp_2.heat,chp_2.co2,chp_2.waste_heat,chp_2.hydrogen,chp_2.natural_gas,electrical_grid.power_balance,electrical_grid.power_supply,electrical_grid.power_feedin,hydrogen_grid.hydrogen_supply,waste_heat_grid.heat_balance,waste_heat_grid.heat_supply,waste_heat_grid.heat_dissipation,waste_heat_grid.heat_feedin,local_heat_grid.heat_balance,local_heat_grid.Z1_heat_feedin,local_heat_grid.Z2_heat_feedin,local_heat_grid.district_heat_feedin,ngas_grid.ngas_supply,heat_grid.heat_balance,heat_grid.heat_feedin,heat_grid.heat_supply,heat_grid.excess_heat_feedin,heat_grid.FW_to_NW,heat_grid.bin_excess_active,heat_grid.bin_FW_to_NW_active,battery_storage.power_balance,battery_storage.power_charging,battery_storage.power_discharging,battery_storage.power_content,battery_storage.bin_discharge,battery_storage.bin_charge,battery_storage.bin_switch,heat_storage.heat_balance,heat_storage.heat_charging,heat_storage.heat_discharging,heat_storage.heat_content,heat_storage.bin_charge,heat_storage.bin_discharge,pv.power,solar_thermal.bin,solar_thermal.heat,heatpump_s1.power,heatpump_s1.heat_input,heatpump_s1.heat,heatpump_s1.capacity_compressor,heatpump_s1.volume_flow,heatpump_s1.massflow_refigerant,heatpump_s1.swept_volume,heatpump_s2.power,heatpump_s2.heat_input,heatpump_s2.heat,heatpump_s2.capacity_compressor,heatpump_s2.volume_flow,heatpump_s2.massflow_refigerant,heatpump_s2.swept_volume,geo_heat_storage.heat_balance,geo_heat_storage.heat_charging,geo_heat_storage.heat_discharging,geo_heat_storage.heat_content,geo_heat_storage.bin_charge,geo_heat_storage.bin_discharge,stratified_storage.Q_dot_ST,stratified_storage.Q_dot_WP,stratified_storage.Q_dot_Z1_FW,stratified_storage.Q_dot_Z1_NW,stratified_storage.Q_dot_Z2_NW,stratified_storage.U_Z1,stratified_storage.U_Z2,heatpump_s1.ideal_cop,heatpump_s1.d,heatpump_s1.real_cop,heatpump_s2.ideal_cop,heatpump_s2.d,heatpump_s2.real_cop
11,70.037,148.86,197.35023348238866,92.264,2.50901451296318,80.0,55.0,0.9234408937558466,0.9234408937558466,0.047,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.54949915343914,0.5965608465608465,96.14605999999999,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.50901451296318,0.0,229.38550046772684,0.0,115.976,23.712000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-23.712000000000007,23.712000000000007,0.0,201.6435,1.0,0.0,0.04606,1.0,6.814993795918148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3251.369999999998,1.0,1.0,6.814993795918148,2.5869047619047616,0.0,0.0,2.50901451296318,9.290782137310064,7.9782982203867014,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
12,70.037,148.86,197.35023348238866,81.636,2.3149697623022414,80.0,55.0,0.6452578749757606,0.6452578749757606,0.156,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-91.65631915343916,4.5965608465608465,96.25288,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.3149697623022414,0.0,229.38550046772684,0.0,115.976,34.34,-0.0,0.0,0.0,0.0,-4.0,4.0,0.0,4.0,0.0,1.0,1.0,-34.34,34.34,0.0,235.9835,1.0,0.0,0.15288,1.0,4.762003117321113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3251.369999999998,1.0,1.0,4.762003117321113,2.5869047619047616,0.0,0.0,2.3149697623022414,14.052785254631177,8.250233219989221,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
13,70.037,148.86,197.35023348238866,69.94800000000001,2.214325980473928,80.0,55.0,0.0272859362341248,0.0272859362341248,0.037,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.53969915343914,0.5965608465608465,96.13626,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.214325980473928,0.0,229.38550046772684,0.0,115.976,46.02799999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,-0.0,1.0,-46.02799999999999,46.02799999999999,0.0,282.01149999999996,1.0,0.0,0.03626,1.0,0.201370209407841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3251.369999999998,1.0,1.0,0.201370209407841,2.5869047619047616,0.0,0.0,2.214325980473928,14.254155464039018,8.622812001420055,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
14,70.037,148.86,197.35023348238866,70.9615,2.107718519129761,80.0,55.0,0.0,0.0,0.117,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-93.61809915343915,2.5965608465608465,96.21466,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.107718519129761,0.0,229.38550046772684,0.0,115.976,45.0145,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,6.0,0.0,1.0,1.0,-45.0145,45.0145,0.0,327.02599999999995,1.0,0.0,0.11466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3251.369999999998,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,2.107718519129761,14.25415546403923,9.101998244195055,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
15,70.037,151.32,197.35023348238866,76.8875,2.030303162242924,80.0,55.0,0.0548688246066607,0.0548688246066607,0.009,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.51225915343915,0.5965608465608465,96.10882,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.030303162242924,0.0,229.38550046772684,0.0,115.976,39.08849999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,-39.08849999999999,39.08849999999999,0.0,366.11449999999996,1.0,0.0,0.00882,1.0,0.40493192559715596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3251.369999999998,1.0,1.0,0.40493192559715596,2.5869047619047616,0.0,0.0,2.030303162242924,14.659087389636385,9.658599843856893,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
16,70.037,174.05,197.35023348238866,90.12,2.143154068716813,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.143154068716813,0.0,229.38550046772684,0.0,115.976,25.855999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,-25.855999999999998,25.855999999999998,0.0,391.97049999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3251.369999999998,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,2.143154068716813,14.659087389636385,10.102350537044842,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
17,70.037,208.02,197.35023348238866,97.587,2.427362385273303,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.427362385273303,0.0,229.38550046772684,0.0,115.976,18.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,-18.389,18.389,0.0,410.35949999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3251.369999999998,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,2.427362385273303,14.659087389636385,10.2618929136763,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
18,70.037,208.02,197.35023348238866,103.3205,2.525871697460832,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.525871697460832,0.0,229.38550046772684,0.0,115.976,12.655500000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,-12.655500000000007,12.655500000000007,0.0,423.015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3251.369999999998,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,2.525871697460832,14.659087389636385,10.32292597812023,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
19,70.037,208.02,197.35023348238866,98.99650000000001,2.6688469599540747,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-97.50343915343915,0.5965608465608465,98.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.6688469599540747,0.0,229.38550046772684,0.0,115.976,16.97949999999998,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,-0.0,1.0,-16.97949999999998,16.97949999999998,0.0,439.99449999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3251.369999999998,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,2.6688469599540747,14.659087389636385,10.240983780070916,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
20,70.037,208.02,197.35023348238866,102.1785,2.6582071685366797,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-99.50343915343915,0.5965608465608465,100.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.6582071685366797,0.0,229.38550046772684,0.0,115.976,13.797500000000003,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,-0.0,0.0,-13.797500000000003,13.797500000000003,0.0,453.792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3251.369999999998,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,2.6582071685366797,14.659087389636385,10.169681373438998,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
21,70.037,147.22,197.35023348238866,100.584,2.5507935179307775,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.5507935179307775,0.0,229.38550046772684,0.0,115.976,15.392000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-15.392000000000003,15.392000000000003,0.0,469.18399999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3251.369999999998,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,2.5507935179307775,14.659087389636385,10.205792617412982,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
22,70.037,133.32,197.35023348238866,117.04,2.3965509963142386,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.3965509963142386,0.0,229.38550046772684,0.0,117.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,1.064000000000001,0.0,1.064000000000001,468.11999999999995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3251.369999999998,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,2.3965509963142386,14.659087389636385,10.396146383003504,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
23,70.037,127.89,197.35023348238866,102.8665,2.2627770892196093,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.2627770892196093,0.0,229.38550046772684,0.0,115.976,13.109499999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-13.109499999999995,13.109499999999995,0.0,481.2294999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3251.369999999998,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,2.2627770892196093,14.659087389636385,10.720274055688657,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
24,70.037,124.92,197.35023348238866,107.9585,1.8620004249954798,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,1.8620004249954798,0.0,229.38550046772684,0.0,115.976,8.017499999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,-8.017499999999991,8.017499999999991,0.0,489.2469999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3251.369999999998,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,1.8620004249954798,14.659087389636385,11.445178392597938,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
25,70.037,44.46,197.35023348238866,107.598,1.4085673987001932,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,16.063863423760523,47.53713657623948,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,16.063863423760523,47.53713657623948,-20.04743915343915,0.5965608465608465,20.644,32.127726847521046,0.0,2.05,1.15,3.2,0.0,0.0,1.4085673987001932,0.0,95.07427315247897,0.0,107.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,49.18600000000001,0.0,49.18600000000001,440.0609999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3251.369999999998,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,1.4085673987001932,14.659087389636385,12.623515755802506,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
26,70.037,40.67,197.35023348238866,107.668,1.4110686930104834,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,16.063863423760523,47.53713657623948,-9.666496064008259,0.6555039359917408,10.322,16.063863423760523,0.0,1.6,0.0,1.6,0.0,0.0,1.4110686930104834,0.0,47.53713657623948,0.0,107.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,78.46200000000002,0.0,78.46200000000002,361.59899999999993,0.0,1.0,0.0,0.0,0.0,0.05894308943089433,0.39695121951219525,0.45,0.0530487804878049,0.0912646563192905,0.3658536585365855,0.02190351751662972,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.39695121951219525,0.0,0.39695121951219525,3250.973048780486,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,1.4110686930104834,14.659087389636385,13.799351824696785,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
27,70.037,40.66,197.35023348238866,102.445,1.2890430186696111,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,16.063863423760523,47.53713657623948,-5.666496064008259,4.6555039359917405,10.322,16.063863423760523,0.0,1.6,0.0,1.6,0.0,0.0,1.2880430186696112,0.0009999999999998899,47.53713657623948,0.0,102.446,0.0,0.0,0.0009999999999998899,0.0,1.0,-4.0,4.0,0.0,4.0,0.0,1.0,1.0,73.24000000000001,0.0,73.24000000000001,288.3589999999999,0.0,1.0,0.0,0.0,0.0,0.05894308943089433,0.39695121951219525,0.45,0.0530487804878049,0.0912646563192905,0.3658536585365855,0.02190351751662972,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.39695121951219525,0.0,0.39695121951219525,3250.5760975609737,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,1.2880430186696112,14.659087389636426,15.098213567931936,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
28,70.037,40.66,197.35023348238866,104.261,1.3312957002956283,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,16.063863423760523,47.53713657623948,-7.666496064008259,2.655503935991741,10.322,16.063863423760523,0.0,1.6,0.0,1.6,0.0,0.0,1.3312957002956283,0.0,47.53713657623948,0.0,104.261,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,6.0,0.0,1.0,0.0,75.055,0.0,75.055,213.30399999999992,0.0,1.0,0.0,0.0,0.0,0.05894308943089433,0.39695121951219525,0.45,0.0530487804878049,0.0912646563192905,0.3658536585365855,0.02190351751662972,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.39695121951219525,0.0,0.39695121951219525,3250.1791463414615,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,1.3312957002956283,14.659087389636426,16.353822629541067,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
