t,gas_price,power_price,hydrogen_price,heat_demand,local_heat_demand,supply_temperature,return_temperature,solar_thermal_heat_profile,normalized_solar_thermal_heat_profile,normalized_pv_profile,heatpump_s1.delta_T_min,heatpump_s1.R,heatpump_s1.k,heatpump_s1.T_q,heatpump_s1.T_k,heatpump_s1.p1,heatpump_s1.p2,heatpump_s1.p3,heatpump_s1.p4,heatpump_s1.T1,heatpump_s1.T2,heatpump_s1.T3,heatpump_s1.T4,heatpump_s1.h1,heatpump_s1.h2,heatpump_s1.h3,heatpump_s1.h4,heatpump_s1.electrical_efficiency_compressor,heatpump_s1.n,heatpump_s1.z,heatpump_s2.delta_T_min,heatpump_s2.R,heatpump_s2.k,heatpump_s2.T_q,heatpump_s2.T_k,heatpump_s2.p1,heatpump_s2.p2,heatpump_s2.p3,heatpump_s2.p4,heatpump_s2.T1,heatpump_s2.T2,heatpump_s2.T3,heatpump_s2.T4,heatpump_s2.h1,heatpump_s2.h2,heatpump_s2.h3,heatpump_s2.h4,heatpump_s2.electrical_efficiency_compressor,heatpump_s2.n,heatpump_s2.z,chp_1.bin,chp_1.gas,chp_1.power,chp_1.heat,chp_1.co2,chp_1.waste_heat,chp_1.natural_gas,chp_1.hydrogen,chp_2.bin,chp_2.gas,chp_2.power,chp_2.heat,chp_2.co2,chp_2.waste_heat,chp_2.natural_gas,chp_2.hydrogen,electrical_grid.power_balance,electrical_grid.power_supply,electrical_grid.power_feedin,hydrogen_grid.hydrogen_supply,waste_heat_grid.heat_balance,waste_heat_grid.heat_supply,waste_heat_grid.heat_dissipation,waste_heat_grid.heat_feedin,local_heat_grid.heat_balance,local_heat_grid.Z1_heat_feedin,local_heat_grid.Z2_heat_feedin,local_heat_grid.district_heat_feedin,ngas_grid.ngas_supply,heat_grid.heat_balance,heat_grid.heat_feedin,heat_grid.heat_supply,heat_grid.excess_heat_feedin,heat_grid.FW_to_NW,heat_grid.bin_excess_active,heat_grid.bin_FW_to_NW_active,battery_storage.power_balance,battery_storage.power_charging,battery_storage.power_discharging,battery_storage.power_content,battery_storage.bin_discharge,battery_storage.bin_charge,battery_storage.bin_switch,heat_storage.heat_balance,heat_storage.heat_charging,heat_storage.heat_discharging,heat_storage.heat_content,heat_storage.bin_charge,heat_storage.bin_discharge,pv.power,solar_thermal.bin,solar_thermal.heat,heatpump_s1.power,heatpump_s1.heat_input,heatpump_s1.heat,heatpump_s1.capacity_compressor,heatpump_s1.volume_flow,heatpump_s1.massflow_refigerant,heatpump_s1.swept_volume,heatpump_s2.power,heatpump_s2.heat_input,heatpump_s2.heat,heatpump_s2.capacity_compressor,heatpump_s2.volume_flow,heatpump_s2.massflow_refigerant,heatpump_s2.swept_volume,geo_heat_storage.heat_balance,geo_heat_storage.heat_charging,geo_heat_storage.heat_discharging,geo_heat_storage.heat_content,geo_heat_storage.bin_charge,geo_heat_storage.bin_discharge,stratified_storage.Q_dot_ST,stratified_storage.Q_dot_WP,stratified_storage.Q_dot_Z1_FW,stratified_storage.Q_dot_Z1_NW,stratified_storage.Q_dot_Z2_NW,stratified_storage.U_Z1,stratified_storage.U_Z2,heatpump_s1.ideal_cop,heatpump_s1.d,heatpump_s1.real_cop,heatpump_s2.ideal_cop,heatpump_s2.d,heatpump_s2.real_cop
108,70.037,177.16,189.13813527585262,91.2285,2.694730959973195,80.0,55.0,0.0794728317293075,0.0794728317293075,0.036,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,-94.13528,2.0,96.13528,153.45,0.0,0.0,3.8,3.8,0.0,0.0,2.694730959973195,0.0,153.45,0.0,115.976,24.747500000000002,0.0,0.0,1.0,-0.0,-2.0,2.0,0.0,2.0,0.0,1.0,1.0,-24.747500000000002,24.747500000000002,0.0,940.8010397535672,1.0,0.0,0.03528,1.0,0.5865094981622894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3244.05,1.0,1.0,0.5865094981622894,0.0,0.0,0.0,2.694730959973195,2.0394222828801296,27.108262051967852,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
109,70.037,177.16,189.13813527585262,83.951,2.7248732929542903,80.0,55.0,0.0395745416084563,0.0395745416084563,0.032,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,-92.13136,4.0,96.13136,153.45,0.0,0.0,3.8,3.8,0.0,0.0,2.7248732929542903,0.0,153.45,0.0,115.976,32.025000000000006,0.0,0.0,1.0,-0.0,-4.0,4.0,0.0,6.0,0.0,1.0,0.0,-32.025000000000006,32.025000000000006,0.0,972.8260397535672,1.0,0.0,0.03136,1.0,0.29206011707040747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3244.05,1.0,1.0,0.29206011707040747,0.0,0.0,0.0,2.7248732929542903,2.331482399950537,24.383388759013563,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
110,70.037,178.06,189.13813527585262,86.396,2.737321651532346,80.0,55.0,0.0172060963101605,0.0172060963101605,0.023,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,-96.12253999999999,0.0,96.12253999999999,153.45,0.0,0.0,3.8,3.8,0.0,0.0,2.737321651532346,0.0,153.45,0.0,115.976,29.58,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,-29.58,29.58,0.0,1002.4060397535673,1.0,0.0,0.022539999999999998,1.0,0.12698099076898448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3244.05,1.0,1.0,0.12698099076898448,0.0,0.0,0.0,2.737321651532346,2.4584633907195212,21.64606710748122,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
111,70.037,179.2,189.13813527585262,94.2135,2.764906023347912,80.0,55.0,0.0,0.0,0.004,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,-96.10391999999999,0.0,96.10391999999999,153.45,0.0,0.0,3.8,3.8,0.0,0.0,2.764906023347912,0.0,153.45,0.0,115.976,21.762500000000003,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,-21.762500000000003,21.762500000000003,0.0,1024.1685397535673,1.0,0.0,0.00392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3244.05,1.0,1.0,-0.0,0.0,0.0,0.0,2.764906023347912,2.4584633907195212,18.881161084133307,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
112,70.037,240.62,189.13813527585262,99.024,2.932565246685356,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,-96.1,0.0,96.1,153.45,0.0,0.0,3.8,3.8,0.0,0.0,2.932565246685356,0.0,153.45,0.0,115.976,16.951999999999998,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,-16.951999999999998,16.951999999999998,0.0,1041.1205397535673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3244.05,1.0,1.0,-0.0,0.0,0.0,0.0,2.932565246685356,2.4584633907195212,15.948595837447952,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
113,70.037,255.25,189.13813527585262,102.6665,3.0444750470914452,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,-98.1,0.0,98.1,153.45,0.0,0.0,3.8,3.8,0.0,0.0,3.0444750470914452,0.0,153.45,0.0,115.976,15.76796339071952,2.4584633907195212,0.0,1.0,-0.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,-15.76796339071952,15.76796339071952,0.0,1056.888503144287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3244.05,1.0,1.0,-0.0,0.0,2.4584633907195212,0.0,3.0444750470914452,0.0,12.904120790356506,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
114,70.037,255.25,189.13813527585262,101.67599999999999,3.1126953888848106,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,-100.1,0.0,100.1,153.45,0.0,0.0,3.8,3.8,0.0,0.0,3.1126953888848106,0.0,153.45,0.0,115.976,14.3,0.0,0.0,1.0,-0.0,4.0,0.0,4.0,0.0,1.0,-0.0,0.0,-14.3,14.3,0.0,1071.1885031442869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3244.05,1.0,1.0,-0.0,0.0,0.0,0.0,3.1126953888848106,0.0,9.791425401471695,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
115,70.037,243.08,189.13813527585262,112.6915,3.2657139882435975,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,-96.1,0.0,96.1,153.45,0.0,0.0,3.8,3.8,0.0,0.0,3.2657139882435975,0.0,153.45,0.0,115.976,3.284499999999994,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.284499999999994,3.284499999999994,0.0,1074.4730031442868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3244.05,1.0,1.0,-0.0,0.0,0.0,0.0,3.2657139882435975,0.0,6.525711413228098,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
116,70.037,240.62,189.13813527585262,108.2205,3.259494043690776,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,-96.1,0.0,96.1,153.45,0.0,0.0,3.8,3.8,0.0,0.0,3.259494043690776,0.0,153.45,0.0,115.976,7.755499999999998,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,-7.755499999999998,7.755499999999998,0.0,1082.2285031442868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3244.05,1.0,1.0,-0.0,0.0,0.0,0.0,3.259494043690776,0.0,3.2662173695373222,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
117,70.037,175.38,189.13813527585262,108.354,3.2662173695373222,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,-96.1,0.0,96.1,153.45,0.0,0.0,3.8,3.8,0.0,0.0,3.2662173695373222,0.0,153.45,0.0,115.976,7.622,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-7.622,7.622,0.0,1089.850503144287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3244.05,1.0,1.0,-0.0,0.0,0.0,0.0,3.2662173695373222,0.0,0.0,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
118,70.037,147.22,189.13813527585262,101.566,3.156572527895546,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,-95.57118706778239,0.5288129322175982,96.1,153.45,0.0,2.5021935307113825,1.2978064692886173,3.8,0.0,0.0,3.156572527895546,0.0,153.45,0.0,115.976,14.409999999999997,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,-14.409999999999997,14.409999999999997,0.0,1104.260503144287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288129322175982,1.8171935307113827,3.156572527895546,0.4759316389958384,0.31475782211502407,2.1633256317992653,0.07554187730760577,-0.685,0.685,0.0,3244.7350000000006,1.0,1.0,-0.0,3.156572527895546,0.0,0.0,3.156572527895546,0.0,0.0,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
119,70.037,147.22,189.13813527585262,103.5695,2.8943039963813173,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,-95.61512427814357,0.48487572185642625,96.1,153.45,0.0,1.6662092987429917,2.1337907012570083,3.8,0.0,0.0,2.8943039963813173,0.0,153.45,0.0,115.976,12.406499999999994,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-12.406499999999994,12.406499999999994,0.0,1116.667003144287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48487572185642625,1.6662092987429917,2.8943039963813173,0.43638814967078365,0.2886056995012724,1.983582498503562,0.06926536788030538,0.0,0.0,0.0,3244.7350000000006,1.0,1.0,-0.0,2.8943039963813173,0.0,0.0,2.8943039963813173,0.0,0.0,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
120,70.037,135.45,189.13813527585262,105.42999999999999,2.4836816060641778,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,-95.68391485030335,0.4160851496966374,96.1,153.45,0.0,1.4298198780484448,2.370180121951555,3.8,0.0,0.0,2.4836816060641778,0.0,153.45,0.0,115.976,10.546000000000006,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,-10.546000000000006,10.546000000000006,0.0,1127.213003144287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4160851496966374,1.4298198780484448,2.4836816060641778,0.3744766347269737,0.2476604628099883,1.7021665214862438,0.05943851107439719,0.0,0.0,0.0,3244.7350000000006,1.0,1.0,-0.0,2.4836816060641778,0.0,0.0,2.4836816060641778,0.0,0.0,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
121,70.037,127.22,189.13813527585262,102.928,2.1142885191471783,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,1.0,153.45,48.05,57.988,15.762,1.9,76.725,76.725,-95.74579837735912,0.35420162264087873,96.1,153.45,0.0,1.2171655759841105,2.582834424015889,3.8,0.0,0.0,2.1142885191471783,0.0,153.45,0.0,115.976,13.048000000000002,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-13.048000000000002,13.048000000000002,0.0,1140.261003144287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35420162264087873,1.2171655759841105,2.1142885191471783,0.31878146037679084,0.21082640862151822,1.449006638076322,0.05059833806916437,0.0,0.0,0.0,3244.7350000000006,1.0,1.0,-0.0,2.1142885191471783,0.0,0.0,2.1142885191471783,0.0,0.0,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
122,70.037,119.14,189.13813527585262,102.6835,2.195873121580792,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,31.8005,31.8005,1.0,95.09732103702041,23.54744714003168,39.29545132486195,9.781514471718133,1.7051641789124656,47.548660518510204,47.548660518510204,-33.50157784701242,0.36786929301925875,33.86944714003168,79.3491605185102,0.0,1.2641326614661799,2.041031517446286,3.3051641789124657,0.0,0.0,2.195873121580792,0.0,79.3491605185102,0.0,102.6835,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,34.18204867513805,0.0,34.18204867513805,1106.078954469149,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36786929301925875,1.2641326614661799,2.195873121580792,0.3310823637173329,0.2189616222284251,1.5049198350787858,0.052550789334822025,0.0,0.0,0.0,3244.7350000000006,1.0,1.0,-0.0,2.195873121580792,0.0,0.0,2.195873121580792,0.0,0.0,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
123,70.037,113.79,189.13813527585262,103.4245,2.1613365915654597,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,31.8005,31.8005,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,31.8005,31.8005,-19.712783068783068,0.9312169312169312,20.644,63.601,0.0,3.2,0.0,3.2,0.0,0.0,2.1613365915654597,0.0,63.601,0.0,103.4245,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0125,0.0,45.0125,1061.066454469149,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9312169312169312,3.2,5.558589065255731,0.8380952380952381,0.5542750476190476,3.8095238095238093,0.1330260114285714,0.0,0.0,0.0,3244.7350000000006,1.0,1.0,-0.0,5.558589065255731,0.0,0.0,2.1613365915654597,0.0,3.3972524736902714,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
124,70.037,113.79,189.13813527585262,105.965,2.1928601653192157,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,31.8005,31.8005,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,31.8005,31.8005,-19.712783068783068,0.9312169312169312,20.644,63.601,0.0,3.2,0.0,3.2,0.0,0.0,2.1928601653192157,0.0,63.601,0.0,105.965,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,47.55300000000001,0.0,47.55300000000001,1013.513454469149,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9312169312169312,3.2,5.558589065255731,0.8380952380952381,0.5542750476190476,3.8095238095238093,0.1330260114285714,0.0,0.0,0.0,3244.7350000000006,1.0,1.0,-0.0,5.558589065255731,0.0,0.0,2.1928601653192157,0.0,6.762981373626786,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
125,70.037,113.79,189.13813527585262,106.144,2.3108575913547074,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,31.8005,31.8005,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,31.8005,31.8005,-19.712783068783068,0.9312169312169312,20.644,63.601,0.0,3.2,0.0,3.2,0.0,0.0,2.3108575913547074,0.0,63.601,0.0,106.144,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,47.73200000000001,0.0,47.73200000000001,965.781454469149,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9312169312169312,3.2,5.558589065255731,0.8380952380952381,0.5542750476190476,3.8095238095238093,0.1330260114285714,0.0,0.0,0.0,3244.7350000000006,1.0,1.0,-0.0,5.558589065255731,0.0,0.0,2.3108575913547074,0.0,10.01071284752781,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
126,70.037,113.54,189.13813527585262,108.417,2.5346333975342814,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,31.8005,31.8005,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,31.8005,31.8005,-17.712783068783068,2.931216931216931,20.644,63.601,0.0,3.2,0.0,3.2,0.0,0.0,2.5346333975342814,0.0,63.601,0.0,108.417,0.0,0.0,0.0,1.0,-0.0,-2.0,2.0,0.0,2.0,0.0,1.0,0.0,50.00500000000001,0.0,50.00500000000001,915.776454469149,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9312169312169312,3.2,5.558589065255731,0.8380952380952381,0.5542750476190476,3.8095238095238093,0.1330260114285714,0.0,0.0,0.0,3244.7350000000006,1.0,1.0,-0.0,5.558589065255731,0.0,0.0,2.5346333975342814,0.0,13.034668515249258,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
